Date,Year,Month,Day,Weekday,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-02-08,2017,2,8,Wednesday,23.389999389648438,22.510000228881836,23.309999465942383,3901900.0,21.76767921447754,0.025066059871229562,21.755672182355607,22.182521133422853
2017-02-09,2017,2,9,Thursday,24.100000381469727,23.059999465942383,23.969999313354492,6108500.0,22.384008407592773,0.028313959749338702,21.74033055986677,22.16396286010742
2017-02-10,2017,2,10,Friday,24.649999618530273,24.059999465942383,24.360000610351562,6018800.0,22.748205184936523,0.01627040031043836,21.78035204751151,22.157080039978027
2017-02-13,2017,2,13,Monday,24.3799991607666,23.440000534057617,23.6299991607666,5820500.0,22.066503524780273,-0.029967272345849172,21.743665558951243,22.14150375366211
2017-02-14,2017,2,14,Tuesday,24.200000762939453,23.549999237060547,24.200000762939453,4361600.0,22.598791122436523,0.024121972792767066,21.73432731628418,22.13510940551758
2017-02-15,2017,2,15,Wednesday,24.399999618530273,23.860000610351562,24.389999389648438,5208600.0,22.77621841430664,0.007851185088124657,21.769012451171875,22.145987243652343
2017-02-16,2017,2,16,Thursday,24.530000686645508,23.90999984741211,24.059999465942383,4063100.0,22.46805191040039,-0.013530187421836426,21.86773191179548,22.138807907104493
2017-02-17,2017,2,17,Friday,24.540000915527344,23.729999542236328,24.469999313354492,4207700.0,22.85092544555664,0.017040798048851613,21.973788806370326,22.13343059539795
2017-02-21,2017,2,21,Tuesday,25.200000762939453,24.600000381469727,25.030000686645508,5801700.0,23.37387466430664,0.02288525337829106,22.107193810599192,22.116005516052248
2017-02-22,2017,2,22,Wednesday,25.260000228881836,24.540000915527344,24.8700008392334,4690000.0,23.22446060180664,-0.006392353199709988,22.263277462550572,22.095958099365234
2017-02-23,2017,2,23,Thursday,24.639999389648438,23.8799991607666,23.969999313354492,8066700.0,22.384008407592773,-0.03618823311437802,22.3419862474714,22.068982696533205
2017-02-24,2017,2,24,Friday,25.110000610351562,23.200000762939453,24.700000762939453,11850700.0,23.065711975097656,0.030454937073453037,22.457381657191686,22.05710517883301
2017-02-27,2017,2,27,Monday,25.34000015258789,24.559999465942383,25.200000762939453,5770600.0,23.532625198364258,0.02024274055666231,22.60546112060547,22.061336250305175
2017-02-28,2017,2,28,Tuesday,25.139999389648438,24.43000030517578,24.81999969482422,6799400.0,23.177764892578125,-0.015079503574076392,22.744202068873815,22.06030002593994
2017-03-01,2017,3,1,Wednesday,25.059999465942383,23.969999313354492,24.329999923706055,7022400.0,22.720190048217773,-0.019741974538143414,22.812238556998118,22.04681858062744
2017-03-02,2017,3,2,Thursday,25.440000534057617,24.299999237060547,25.1299991607666,7633500.0,23.46725845336914,0.03288125687179133,22.889613560267858,22.078653564453123
2017-03-03,2017,3,3,Friday,25.309999465942383,24.489999771118164,24.690000534057617,5539700.0,23.056373596191406,-0.01750885634954702,22.911625589643204,22.101904830932618
2017-03-06,2017,3,6,Monday,24.760000228881836,24.059999465942383,24.389999389648438,3903500.0,22.77621841430664,-0.012150877965086515,22.96231951032366,22.115710372924806
2017-03-07,2017,3,7,Tuesday,24.59000015258789,24.149999618530273,24.18000030517578,5170000.0,22.580114364624023,-0.008610035525451254,22.960985456194198,22.132730140686036
2017-03-08,2017,3,8,Wednesday,24.389999389648438,24.040000915527344,24.229999542236328,6185400.0,22.62680435180664,0.0020677480383255453,22.950313023158483,22.17392246246338
2017-03-09,2017,3,9,Thursday,24.31999969482422,23.959999084472656,24.1299991607666,4028900.0,22.533422470092773,-0.004127046853896976,22.954982348850795,22.211417274475096
2017-03-10,2017,3,10,Friday,24.459999084472656,24.059999465942383,24.270000457763672,3164700.0,22.66416358947754,0.005802097730972289,22.941642216273717,22.248965225219727
2017-03-13,2017,3,13,Monday,24.389999389648438,23.459999084472656,23.540000915527344,4982200.0,21.98246192932129,-0.03007839479559482,22.84225559234619,22.273245010375977
2017-03-14,2017,3,14,Tuesday,23.729999542236328,23.219999313354492,23.700000762939453,3672000.0,22.13187599182129,0.006796966735591381,22.764213834490096,22.299964179992674
2017-03-15,2017,3,15,Wednesday,23.950000762939453,23.469999313354492,23.8700008392334,4262300.0,22.290626525878906,0.007172936181111922,22.75754370008196,22.330967521667482
2017-03-16,2017,3,16,Thursday,24.049999237060547,23.670000076293945,23.93000030517578,2831600.0,22.346656799316406,0.0025136248805053274,22.706182616097585,22.339372062683104
2017-03-17,2017,3,17,Friday,24.15999984741211,23.809999465942383,24.100000381469727,5292700.0,22.505407333374023,0.007103994816015424,22.63280991145543,22.337504386901855
2017-03-20,2017,3,20,Monday,24.170000076293945,23.360000610351562,23.459999084472656,4613900.0,21.907756805419922,-0.026555863624286635,22.542095048086985,22.341426544189453
2017-03-21,2017,3,21,Tuesday,23.5,22.25,22.81999969482422,8748500.0,21.31009864807129,-0.027280664225776574,22.441374233790807,22.331714668273925
2017-03-22,2017,3,22,Wednesday,23.09000015258789,22.440000534057617,23.06999969482422,3797500.0,21.543560028076172,0.010955434034370937,22.303967203412736,22.31733367919922
2017-03-23,2017,3,23,Thursday,23.8799991607666,23.25,23.299999237060547,5329000.0,21.758338928222656,0.009969517566575714,22.21125044141497,22.305940895080568
2017-03-24,2017,3,24,Friday,23.34000015258789,23.030000686645508,23.270000457763672,3499200.0,21.730327606201172,-0.00128738329308542,22.13654395512172,22.297909927368163
2017-03-27,2017,3,27,Monday,23.610000610351562,23.020000457763672,23.280000686645508,3832100.0,21.73966407775879,0.0004296516705506459,22.076511791774205,22.28446269989014
2017-03-28,2017,3,28,Tuesday,23.809999465942383,23.110000610351562,23.780000686645508,3147300.0,22.206584930419922,0.021477831993679475,22.04649611881801,22.28670394897461
2017-03-29,2017,3,29,Wednesday,24.860000610351562,23.809999465942383,24.719999313354492,8733700.0,23.08438491821289,0.03952881501335703,22.08585057939802,22.297349700927736
2017-03-30,2017,3,30,Thursday,24.90999984741211,24.239999771118164,24.450000762939453,8093700.0,22.832250595092773,-0.010922288985104833,22.097856794084823,22.306314544677733
2017-03-31,2017,3,31,Friday,24.709999084472656,24.270000457763672,24.290000915527344,5914400.0,22.682838439941406,-0.006543908342679039,22.147883687700546,22.314158782958984
2017-04-03,2017,4,3,Monday,24.09000015258789,23.559999465942383,23.709999084472656,5706200.0,22.35287094116211,-0.014547010933087967,22.16366904122489,22.309240379333495
2017-04-04,2017,4,4,Tuesday,23.65999984741211,22.889999389648438,23.190000534057617,5835300.0,21.862634658813477,-0.021931692069401154,22.133098193577357,22.302734985351563
2017-04-05,2017,4,5,Wednesday,23.510000228881836,22.8799991607666,22.899999618530273,4433000.0,21.5892333984375,-0.012505412300148344,22.07899652208601,22.28291736602783
2017-04-06,2017,4,6,Thursday,24.280000686645508,23.170000076293945,24.049999237060547,8255600.0,22.673410415649414,0.05021841198355759,22.090996742248535,22.281795043945312
2017-04-07,2017,4,7,Friday,24.420000076293945,23.940000534057617,24.030000686645508,5510300.0,22.654556274414062,-0.0008315529463682747,22.144339561462402,22.289073638916015
2017-04-10,2017,4,10,Monday,24.709999084472656,24.149999618530273,24.299999237060547,3706100.0,22.90909767150879,0.011235770588992056,22.258553777422225,22.32553600311279
2017-04-11,2017,4,11,Tuesday,24.5,23.950000762939453,24.5,4455300.0,23.0976505279541,0.008230479399448765,22.36956024169922,22.3601664352417
2017-04-12,2017,4,12,Wednesday,24.59000015258789,24.260000228881836,24.299999237060547,2775100.0,22.90909767150879,-0.008163291596135047,22.451757294791086,22.388224296569824
2017-04-13,2017,4,13,Thursday,24.389999389648438,23.68000030517578,23.690000534057617,5198200.0,22.334014892578125,-0.025102812305256017,22.494877815246582,22.41411880493164
2017-04-17,2017,4,17,Monday,24.079999923706055,23.639999389648438,23.889999389648438,5247700.0,22.522567749023438,0.008442407572136545,22.5507995060512,22.438928451538086
2017-04-18,2017,4,18,Tuesday,24.049999237060547,23.700000762939453,23.920000076293945,3303200.0,22.55084800720215,0.00125564094173658,22.57538972582136,22.460941886901857
2017-04-19,2017,4,19,Wednesday,24.579999923706055,23.899999618530273,24.219999313354492,4467400.0,22.833677291870117,0.012541846966359849,22.557482038225448,22.488425178527834
2017-04-20,2017,4,20,Thursday,25.440000534057617,24.68000030517578,25.420000076293945,10134400.0,23.964990615844727,0.049545822580991494,22.63839203970773,22.543017158508302
2017-04-21,2017,4,21,Friday,25.649999618530273,25.09000015258789,25.610000610351562,5135700.0,24.14411735534668,0.007474517406383718,22.74276910509382,22.590545921325685
2017-04-24,2017,4,24,Monday,26.15999984741211,25.600000381469727,25.8700008392334,6928200.0,24.389232635498047,0.010152173986889945,22.888223511832102,22.630650405883788
2017-04-25,2017,4,25,Tuesday,26.149999618530273,25.65999984741211,25.920000076293945,3661600.0,24.436370849609375,0.0019327469140097975,23.072061811174667,22.664413719177247
2017-04-26,2017,4,26,Wednesday,26.43000030517578,26.049999237060547,26.25,4197000.0,24.74748420715332,0.012731569653229302,23.297651154654368,22.718033332824707
2017-04-27,2017,4,27,Thursday,26.719999313354492,26.110000610351562,26.350000381469727,3225300.0,24.841760635375977,0.003809535847502543,23.452533313206263,22.762892723083496
2017-04-28,2017,4,28,Friday,26.329999923706055,25.93000030517578,26.200000762939453,4219500.0,24.700345993041992,-0.0056926175406666335,23.598661150251115,22.801375274658202
2017-05-01,2017,5,1,Monday,26.31999969482422,25.700000762939453,25.899999618530273,4362600.0,24.417516708374023,-0.011450417931296974,23.70640536717006,22.840364570617677
2017-05-02,2017,5,2,Tuesday,26.25,25.760000228881836,26.25,4346800.0,24.74748420715332,0.013513556792863035,23.824250629970006,22.87829574584961
2017-05-03,2017,5,3,Wednesday,26.31999969482422,25.850000381469727,26.110000610351562,3636600.0,24.615495681762695,-0.005333411844444136,23.946136202130997,22.90312816619873
2017-05-04,2017,5,4,Thursday,26.290000915527344,25.690000534057617,25.700000762939453,3739800.0,24.22896385192871,-0.015702784734916375,24.08148969922747,22.923218231201172
2017-05-05,2017,5,5,Friday,26.399999618530273,25.8700008392334,26.329999923706055,3856000.0,24.822904586791992,0.024513666308351167,24.245799473353795,22.971996154785156
2017-05-08,2017,5,8,Monday,26.479999542236328,26.079999923706055,26.31999969482422,4681300.0,24.813480377197266,-0.0003796578100591086,24.407416071210587,23.006951522827148
2017-05-09,2017,5,9,Tuesday,26.700000762939453,26.329999923706055,26.40999984741211,2902500.0,24.89832878112793,0.003419447922695884,24.554891177586146,23.03426559448242
2017-05-10,2017,5,10,Wednesday,26.8799991607666,26.229999542236328,26.729999542236328,4678500.0,25.200008392333984,0.012116460259562478,24.643106733049667,23.07471046447754
2017-05-11,2017,5,11,Thursday,26.81999969482422,25.520000457763672,25.760000228881836,6717100.0,24.285531997680664,-0.036288733734370915,24.653207778930664,23.106017303466796
2017-05-12,2017,5,12,Friday,25.719999313354492,24.8700008392334,25.06999969482422,5196000.0,23.635025024414062,-0.02678578230564299,24.59933580671038,23.109372634887695
2017-05-15,2017,5,15,Monday,25.469999313354492,24.950000762939453,25.110000610351562,6537800.0,23.67273712158203,0.0015956021679273125,24.544790540422714,23.12169990539551
2017-05-16,2017,5,16,Tuesday,25.020000457763672,24.25,24.59000015258789,7146100.0,23.18250274658203,-0.02070881674908065,24.433006150381907,23.129825592041016
2017-05-17,2017,5,17,Wednesday,24.59000015258789,23.540000915527344,23.549999237060547,9365400.0,22.202030181884766,-0.04229364600600871,24.244453975132533,23.12226390838623
2017-05-18,2017,5,18,Thursday,24.190000534057617,23.079999923706055,23.190000534057617,12964800.0,21.862634658813477,-0.015286688662742742,24.041760308401926,23.106980514526366
2017-05-19,2017,5,19,Friday,24.06999969482422,22.030000686645508,22.280000686645508,19770100.0,21.00472068786621,-0.039241106313845586,23.79798916407994,23.076406478881836
2017-05-22,2017,5,22,Monday,22.559999465942383,22.010000228881836,22.239999771118164,8368500.0,20.967010498046875,-0.0017953197464377624,23.527955327715194,23.042463417053224
2017-05-23,2017,5,23,Tuesday,22.530000686645508,22.030000686645508,22.31999969482422,8262600.0,21.042434692382812,0.0035972793709890816,23.27273668561663,23.023662872314453
2017-05-24,2017,5,24,Wednesday,22.3799991607666,21.979999542236328,22.190000534057617,6702500.0,20.91987419128418,-0.005824444884364954,23.036373138427734,22.99942283630371
2017-05-25,2017,5,25,Thursday,22.56999969482422,21.989999771118164,22.020000457763672,6870800.0,20.75960350036621,-0.0076611689655735615,22.746137346540177,22.96880237579346
2017-05-26,2017,5,26,Friday,22.549999237060547,21.860000610351562,22.420000076293945,6113700.0,21.136709213256836,0.01816536201589658,22.48351083483015,22.944603424072266
2017-05-30,2017,5,30,Tuesday,22.809999465942383,22.43000030517578,22.540000915527344,5528600.0,21.249841690063477,0.005352416767681278,22.22290461403983,22.919492111206054
2017-05-31,2017,5,31,Wednesday,22.649999618530273,22.170000076293945,22.5,7198100.0,21.212129592895508,-0.0017747001468534362,21.938056128365652,22.905579566955566
2017-06-01,2017,6,1,Thursday,22.969999313354492,22.34000015258789,22.790000915527344,5937900.0,21.485530853271484,0.01288891146825466,21.73805604662214,22.90908821105957
2017-06-02,2017,6,2,Friday,22.959999084472656,22.40999984741211,22.559999465942383,6066500.0,21.268692016601562,-0.010092319252000492,21.569032260349818,22.903590850830078
2017-06-05,2017,6,5,Monday,22.920000076293945,22.299999237060547,22.440000534057617,7537100.0,21.155561447143555,-0.0053191126830790525,21.389233997889928,22.891535301208496
2017-06-06,2017,6,6,Tuesday,22.280000686645508,21.899999618530273,22.09000015258789,8889400.0,20.825597763061523,-0.015597018538431762,21.22088364192418,22.873440704345704
2017-06-07,2017,6,7,Wednesday,22.3799991607666,22.030000686645508,22.1299991607666,4952200.0,20.863304138183594,0.0018105782869268783,21.12526035308838,22.8559135055542
2017-06-08,2017,6,8,Thursday,22.530000686645508,22.06999969482422,22.290000915527344,5651700.0,21.014148712158203,0.007230138283731202,21.064654214041575,22.832064781188965
2017-06-09,2017,6,9,Friday,22.93000030517578,22.190000534057617,22.829999923706055,6316600.0,21.52324104309082,0.024226169611052173,21.101691382271902,22.800841903686525
2017-06-12,2017,6,12,Monday,23.290000915527344,22.739999771118164,23.1299991607666,8918000.0,21.80607032775879,0.013140645690940644,21.161624227251327,22.780318298339843
2017-06-13,2017,6,13,Tuesday,23.5,22.899999618530273,23.420000076293945,6050200.0,22.079469680786133,0.01253776351804703,21.23569815499442,22.76825092315674
2017-06-14,2017,6,14,Wednesday,23.40999984741211,22.889999389648438,23.25,4838200.0,21.919198989868164,-0.007258810706737173,21.307078497750418,22.75957748413086
2017-06-15,2017,6,15,Thursday,23.350000381469727,22.799999237060547,23.09000015258789,5714600.0,21.768360137939453,-0.0068815859556927705,21.379132543291366,22.75769199371338
2017-06-16,2017,6,16,Friday,22.950000762939453,22.540000915527344,22.889999389648438,6454800.0,21.579805374145508,-0.008661872672040105,21.410782269069127,22.75750343322754
2017-06-19,2017,6,19,Monday,23.149999618530273,22.600000381469727,23.030000686645508,4279100.0,21.7117919921875,0.006116209843121334,21.44377871922084,22.7382710647583
2017-06-20,2017,6,20,Tuesday,23.06999969482422,22.06999969482422,22.1299991607666,4678200.0,20.863304138183594,-0.039079586535704425,21.41886261531285,22.70244602203369
2017-06-21,2017,6,21,Wednesday,22.200000762939453,21.780000686645508,21.899999618530273,5796200.0,20.64647102355957,-0.010393038091563778,21.358929770333425,22.657193489074707
2017-06-22,2017,6,22,Thursday,22.270000457763672,21.809999465942383,22.020000457763672,4466800.0,20.75960350036621,0.005479506724298977,21.322566304888046,22.61043254852295
